text,label,panjang_pesan,jumlah_kata,ada_url,jumlah_url,angka_telepon,kata_mendesak,kata_hadiah,kata_sensitif,nama_brand,jumlah_tanda_seru,jumlah_angka,jumlah_huruf_kapital,rasio_huruf_kapital,simbol,panjang_url,url_https,jumlah_titik_url,jumlah_strip_url,jumlah_subdomain,url_singkat,domain_indo,ip_di_url
C tidak s. Anda seharusnya telah memberitahu saya sebelumnya.,0,61,9,0,0,0,0,0,0,0,0,0,2,0.0392156862745098,0,0,0,0,0,0,0,0,0
"Idk. Anda terus mengatakan bahwa Anda tidak, tetapi sejak dia bergerak, kami terus menggelengkan kepala atas kebebasan vs. tanggung jawab. dan saya lelah. saya memiliki begitu banyak kotoran lain untuk menangani bahwa saya hampir tidak mengekalkan diri saya bersama-sama sekali ini ditambahkan ke dalamnya.",0,306,44,0,0,0,0,0,0,0,0,0,3,0.011764705882352941,0,0,0,0,0,0,0,0,0
Anda masih melukis ur dinding?,0,30,5,0,0,0,0,0,0,0,0,0,1,0.04,0,0,0,0,0,0,0,0,0
Shuhui telah membeli hadiah Ron itu adalah jam tangan swatch ...,0,64,11,0,0,0,0,1,0,0,0,0,2,0.0392156862745098,0,0,0,0,0,0,0,0,0
Anda mengatakan 2 jam dan sudah hampir 4 ... Apakah internet Anda turun ?,0,73,14,0,0,0,0,0,0,0,0,2,3,0.05555555555555555,0,0,0,0,0,0,0,0,0
Mengapa kita harus duduk dan menunggu hari-hari musim panas untuk merayakan. pemandangan ajaib seperti ketika dunia berpakaian putih.,0,133,18,0,0,0,0,0,0,0,0,0,1,0.008849557522123894,0,0,0,0,0,0,0,0,0
Urgent! nomor ponsel Anda telah dianugerahkan dengan hadiah £ 2000 GARANTI. panggilan 09058094454 dari garis tanah. tuntutan 3030.,1,130,18,0,0,0,1,1,0,0,1,19,9,0.10112359550561797,0,0,0,0,0,0,0,0,0
Bagaimana Anda pergi untuk menonton film di sisi Anda.,0,54,9,0,0,0,0,0,0,0,0,0,3,0.06666666666666667,0,0,0,0,0,0,0,0,0
Anda tidak perlu memberitahu saya bahwa ... sekarang saya berpikir. Plus dia akan menghentikan semua perlumbaan Anda,0,116,17,0,0,0,1,0,0,0,0,0,3,0.03125,0,0,0,0,0,0,0,0,0
Maaf! Anda belum bisa membatalkan langganan. paket penawaran MOB memiliki minimal waktu 54 minggu> pls permintaan resubmit setelah tamat. jawab THEMOB HELP 4 info lebih,1,168,25,0,0,0,0,0,0,0,1,3,15,0.10948905109489052,0,0,0,0,0,0,0,0,0
Ya. itu akan baik-baik saja. cinta kamu. selamatlah.,0,52,8,0,0,0,0,0,0,0,0,0,1,0.025,0,0,0,0,0,0,0,0,0
Apakah XY dalam ur car ketika Anda mengambil saya?,0,50,9,0,0,0,0,0,0,0,0,0,4,0.0975609756097561,0,0,0,0,0,0,0,0,0
Thts hadiah Tuhan untuk burung seperti manusia memiliki beberapa hadiah alami frm dewa..,0,88,13,0,0,0,0,1,0,0,0,0,2,0.02702702702702703,0,0,0,0,0,0,0,0,0
Apakah Anda datang ke hari untuk kelas?,0,39,7,0,0,0,0,0,0,0,0,0,2,0.0625,0,0,0,0,0,0,0,0,0
Anda bisa menikmati ur show.,0,28,5,0,0,0,0,0,0,0,0,0,1,0.043478260869565216,0,0,0,0,0,0,0,0,0
Apakah Anda baik-baik saja? apa yang terjadi untuk bertindak seperti ini,0,72,11,0,0,0,0,0,0,0,0,0,2,0.03333333333333333,0,0,0,0,0,0,0,0,0
Anda memiliki 1 pesan baru. silakan hubungi 08712400200.,1,56,8,0,0,1,0,0,0,0,0,12,1,0.02857142857142857,0,0,0,0,0,0,0,0,0
Untuk mengumpulkan pesan Anda hanya hubungi 08718723815.,1,56,7,0,0,1,0,0,0,0,0,11,2,0.05263157894736842,0,0,0,0,0,0,0,0,0
"Hey babe, maaf saya tidak mendapatkan lebih awal. Gary dapat datang dan memperbaikinya karena dia pikir dia tahu apa itu tetapi dia tidak pergi jauh Ptbo dan dia mengatakan itu akan mahal &lt;#&gt; bucks. saya tidak tahu apakah mungkin lebih murah untuk menemukan seseorang di sana ? Kami tidak memiliki mesin tangan kedua sama sekali sekarang, biarkan saya tahu apa yang Anda ingin lakukan babe",0,395,65,0,0,0,1,0,0,0,0,0,5,0.01557632398753894,0,0,0,0,0,0,0,0,0
Anda akan selalu menjadi orang yang tidak tahu.,0,47,8,0,0,0,0,0,0,0,0,0,1,0.02564102564102564,0,0,0,0,0,0,0,0,0
Urgent! ponsel Anda telah dianugerahkan £ 1.500 Bonus Caller Prize pada 27/6/03. percobaan terakhir kami 2 hubungi U! hubungi 08714714011,1,137,20,0,0,1,1,1,0,0,2,21,6,0.06666666666666667,0,0,0,0,0,0,0,0,0
Buzzz! *grins* Apakah saya buzz punggung Anda? buzz payudara Anda? buzz kucing Anda? di mana Anda menyimpan ponsel Anda? apakah vibrator di? apakah Anda merasa terkejut?,0,169,26,0,0,0,0,0,0,0,1,0,8,0.05925925925925926,0,0,0,0,0,0,0,0,0
"Pernahkah Anda menyadari bahwa ketika Anda mengemudi, seseorang yang berjalan lebih lambat dari Anda adalah bodoh dan semua orang yang mengemudi lebih cepat dari Anda adalah seorang mania?",1,188,28,0,0,0,0,0,0,0,0,0,5,0.031446540880503145,0,0,0,0,0,0,0,0,0
Anda harus membuat daftar FB,0,28,5,0,0,0,0,0,0,0,0,0,3,0.125,0,0,0,0,0,0,0,0,0
Selamat Tahun Baru Putri!,0,25,4,0,0,0,0,0,0,0,1,0,4,0.19047619047619047,0,0,0,0,0,0,0,0,0
"Dia mengatakan bahwa dia memiliki giggle yang benar ketika dia melihat Anda lagi! Anda mungkin akan menjadi orang pertama2die dari NVQ, tetapi fikirkan berapa banyak yang Anda bisa!",0,181,28,0,0,0,0,0,0,0,2,1,7,0.04666666666666667,0,0,0,0,0,0,0,0,0
Apakah Anda masih memiliki grinder?,0,35,5,0,0,0,0,0,0,0,0,0,2,0.06666666666666667,0,0,0,0,0,0,0,0,0
Mereka melepaskan baju vday dan ketika Anda meletakkannya membuat bagian bawah Anda setengah telanjang bukannya seluar dalam putih itu.,0,135,19,0,0,0,0,0,0,0,0,0,3,0.02586206896551724,0,0,0,0,0,0,0,0,0
Pesan ini gratis. selamat datang ke baru & diperbaiki Sex & Dogging club! untuk tidak berlangganan dari layanan ini jawab STOP. msgs@150p 18+hanya,1,146,23,0,0,0,0,1,0,0,1,5,7,0.0625,0,0,0,0,0,0,0,0,0
Bayangkan hidup tanpa aku... lihat... seberapa cepat kamu mencari aku?Jangan khawatir...saya selalu ada untuk mengganggu kamu...Selamat pagi... :),0,146,18,0,0,0,0,0,0,0,0,0,3,0.02702702702702703,0,0,0,0,0,0,0,0,0
"Selamat pagi, ada yang sakit kepala. :)",0,39,7,0,0,0,0,0,0,0,0,0,1,0.034482758620689655,0,0,0,0,0,0,0,0,0
"Ya, tidak ada bukti - malam tadi jelas menangkap dengan Anda ... Bercakap segera",0,80,14,0,0,0,1,0,0,0,0,0,3,0.04838709677419355,0,0,0,0,0,0,0,0,0
FREE UNLIMITED HARDCORE PORN direct 2 mobile Txt PORN to 69200 & mendapatkan akses gratis untuk 24 jam kemudian chrgd@50p per hari txt Stop 2exit. msg ini gratis,1,161,28,0,0,0,0,1,0,0,0,11,31,0.25833333333333336,0,0,0,0,0,0,0,0,0
Salah satu kegembiraan dalam kehidupanis bangun setiap hari dengan pemikiran bahwa di suatu tempatSeseorang peduli cukup mengucapkan selamat pagi yang hangat..,0,159,21,0,0,0,0,0,0,0,0,0,2,0.014598540145985401,0,0,0,0,0,0,0,0,0
Berapa lama Anda akan bertemu dengan saya 2 nanti?,0,50,9,0,0,0,0,0,0,0,0,1,2,0.05,0,0,0,0,0,0,0,0,0
Terima kasih banyak-banyak untuk semua yang Anda lakukan dengan ketidakpedulian. saya mencintaimu banyak.,0,105,13,0,0,0,0,0,0,0,0,0,2,0.022222222222222223,0,0,0,0,0,0,0,0,0
Saya dalam film sakit memanggil Anda kemudian.,0,46,7,0,0,0,0,0,0,0,0,0,2,0.05128205128205128,0,0,0,0,0,0,0,0,0
Anda adalah seorang gadis yang sangat sangat sangat sangat buruk. atau wanita.,0,78,12,0,0,0,0,0,0,0,0,0,1,0.015384615384615385,0,0,0,0,0,0,0,0,0
Saya suka ya juga tapi coba dan anggaran uang Anda lebih baik babe. Gary akan mengejek saya jika dia tahu,0,105,20,0,0,0,0,0,0,0,0,0,3,0.03529411764705882,0,0,0,0,0,0,0,0,0
"Apa bagian dari ""jangan memulai"" Anda tidak mengerti",0,52,8,0,0,0,0,0,0,0,0,0,2,0.046511627906976744,0,0,0,0,0,0,0,0,0
Apakah Anda masih dalam permainan?,0,34,5,0,0,0,0,0,0,0,0,0,2,0.06896551724137931,0,0,0,0,0,0,0,0,0
Anda tidak mengganggu saya tetapi Anda harus mempercayai jawaban saya. pls.,0,75,11,0,0,0,0,0,0,0,0,0,2,0.031746031746031744,0,0,0,0,0,0,0,0,0
Suatu hari seekor kucing sedang berlari di tepi laut.. gelombang datang n membersihkan jejak kucing.. kucing bertanya: menjadi saya frnd y r u membersihkan jejak saya yang indah? gelombang menjawab: A fox adalah mengikuti ur jejak untuk menangkap anda! itulah dan saya membersihkannya keluar:) frndsship tidak pernah membiarkan anda dwn :-) GUD nyt..,0,350,53,0,0,0,0,0,0,0,1,0,5,0.0176678445229682,0,0,0,0,0,0,0,0,0
Akun Anda di 3 adalah £33.65 jadi itu tidak buruk!,0,50,10,0,0,0,0,0,1,0,1,5,2,0.06060606060606061,0,0,0,0,0,0,0,0,0
Biarkan saya tahu bagaimana itu berubah dalam 6hrs berikutnya. itu bahkan bisa menjadi suplemen tetapi Anda berada di luar rentang usia itu. namun itu tidak mustahil. jadi hanya menyejukkan dan biarkan saya tahu dalam 6hrs,0,222,35,0,0,0,0,0,0,0,0,2,2,0.01092896174863388,0,0,0,0,0,0,0,0,0
Lol mereka tidak tahu tentang ponsel saya yang menakjubkan. saya bisa klik menghapus sekarang jika saya ingin.,0,110,17,0,0,0,1,0,0,0,0,0,1,0.010869565217391304,0,0,0,0,0,0,0,0,0
Anda sekarang tidak berlangganan semua layanan. Dapatkan ribuan gadis seksi atau mengejar langsung ke telepon Anda! pergi ke http://gotbabes.co.uk. Tidak ada langganan.,1,168,22,1,1,0,1,0,0,0,1,0,4,0.028985507246376812,0,22,0,3,0,2,0,0,0
"Sayang semua, seperti yang kita ketahui &lt;#&gt;th adalah &lt;#&gt;th ulang tahun Gopalettan kita yang tercinta.Kami berencana untuk memberikan hadiah kecil pada hari itu.Orang-orang yang suka untuk berpartisipasi di itu Anda dialu-alukan.Sila hubungi tim admin kami untuk detail lebih lanjut",0,293,39,0,0,0,0,1,0,0,0,0,6,0.02510460251046025,0,0,0,0,0,0,0,0,0
Apa yang Anda bicarakan di pagi hari? hampir tengah hari di mana Anda di!,0,73,14,0,0,0,0,0,0,0,1,0,3,0.05172413793103448,0,0,0,0,0,0,0,0,0
"Ibu, harap Anda memiliki hari yang indah. harap teks ini bertemu Anda baik dan penuh dengan kehidupan. memiliki hari yang indah.",0,128,21,0,0,0,0,0,0,0,0,0,3,0.028846153846153848,0,0,0,0,0,0,0,0,0
"Okay, tapi saya pikir Anda adalah pakar",0,39,7,0,0,0,0,0,0,0,0,0,2,0.0625,0,0,0,0,0,0,0,0,0
*deep sigh* ... saya rindukan Anda :-( ... saya benar-benar terkejut Anda belum pergi ke kafe net sampai saya ... Anda tidak rindukan saya?,0,139,24,0,0,0,0,0,0,0,0,0,3,0.03,0,0,0,0,0,0,0,0,0
Dan membawa cahaya kepada semua orang bukan hanya dengan proyek tetapi dengan semua orang yang beruntung untuk melihat Anda tersenyum.,0,134,20,0,0,0,0,0,0,0,0,0,2,0.017543859649122806,0,0,0,0,0,0,0,0,0
"Dan yang paling penting, semua yang kita bicarakan adalah antara Anda dan saya saja.",0,84,14,0,0,0,0,0,0,0,0,0,2,0.028985507246376812,0,0,0,0,0,0,0,0,0
K: Bagaimana dengan proses pelatihan Anda?,0,42,6,0,0,0,0,0,0,0,0,0,3,0.08571428571428572,0,0,0,0,0,0,0,0,0
Saya berharap saya bersama Anda. memegang Anda dengan ketat. membuat Anda melihat betapa pentingnya Anda. berapa banyak Anda berarti untuk saya ... berapa banyak saya membutuhkan Anda ... Dalam hidup saya ...,0,208,32,0,0,0,0,0,0,0,0,0,8,0.048484848484848485,0,0,0,0,0,0,0,0,0
Jadi saya bertanya bagaimana anthony. ayah. dan bf Anda,0,55,9,0,0,0,0,0,0,0,0,0,2,0.044444444444444446,0,0,0,0,0,0,0,0,0
Apakah Anda bermigrasi atau sesuatu? Ok mungkin 5.30 adalah sedikit berharap ...,0,80,12,0,0,0,0,0,0,0,0,3,3,0.04918032786885246,0,0,0,0,0,0,0,0,0
"Anda begitu luusy, run sudah datang kembali kemudian setengah mati...",0,69,10,0,0,0,0,0,0,0,0,0,1,0.017857142857142856,0,0,0,0,0,0,0,0,0
"Saya telah berharap saya tidak perlu mengirimkan pesan ini. sewa saya berhutang dan saya tidak memiliki cukup untuk itu. cadangan saya benar-benar hilang. itu adalah pinjaman yang saya butuhkan dan saya berharap Anda dapat dia. keseimbangan adalah &lt;#&gt; . ada cara saya bisa mendapatkan itu dari Anda, sampai pertengahan Maret ketika saya berharap untuk membayar kembali.",0,375,56,0,0,0,0,0,0,0,0,0,4,0.013029315960912053,0,0,0,0,0,0,0,0,0
Hi. Happy New Year. saya tidak bermaksud untuk mengganggu tetapi dapat anda pls biarkan saya tahu berapa banyak tuisyen yang anda bayar semester lalu dan berapa banyak semester ini adalah. terima kasih,0,201,32,0,0,0,0,0,0,0,0,0,4,0.023952095808383235,0,0,0,0,0,0,0,0,0
"Anda belum memutuskan di mana, ya?",0,34,6,0,0,0,0,0,0,0,0,0,1,0.037037037037037035,0,0,0,0,0,0,0,0,0
Uncle Abbey! selamat Tahun Baru.,0,32,5,0,0,0,0,0,0,0,1,0,4,0.15384615384615385,0,0,0,0,0,0,0,0,0
Selamat malam! ini adalah roger. bagaimana dengan Anda?,0,55,8,0,0,0,0,0,0,0,1,0,2,0.044444444444444446,0,0,0,0,0,0,0,0,0
Anda datang 2 mengambil saya?,0,29,5,0,0,0,0,0,0,0,0,1,1,0.043478260869565216,0,0,0,0,0,0,0,0,0
Itu bagus. saya suka foto-foto Anda. Anda sangat seksi!,0,55,9,0,0,0,0,0,0,0,1,0,3,0.06976744186046512,0,0,0,0,0,0,0,0,0
"LookAtMe!: Terima kasih untuk pembelian klip video dari LookAtMe!, Anda telah dimuat 35p. berpikir Anda bisa lebih baik?",1,120,18,0,0,0,0,0,0,0,2,2,9,0.09473684210526316,0,0,0,0,0,0,0,0,0
Dapatkah Anda membiarkan saya tahu rincian tentang fri ketika Anda menemukan cos saya tidak di tom atau fri. disebutkan dalam bahasa Cina. terima kasih,0,151,24,0,0,0,0,0,0,0,0,0,4,0.031746031746031744,0,0,0,0,0,0,0,0,0
"Anda benar, sekarang saya berpikir tentang itu",0,46,7,0,0,0,1,0,0,0,0,0,1,0.02564102564102564,0,0,0,0,0,0,0,0,0
Lokasi klien saya akan menghubungi Anda,0,39,6,0,0,0,0,0,0,0,0,0,2,0.058823529411764705,0,0,0,0,0,0,0,0,0
"Haha saya dengar itu, tulislah saya ketika Anda berada di sekitar",0,65,11,0,0,0,0,0,0,0,0,0,2,0.037037037037037035,0,0,0,0,0,0,0,0,0
"Maaf, dalam pertemuan saya akan menghubungi Anda nanti",0,54,8,0,0,0,0,0,0,0,0,0,2,0.043478260869565216,0,0,0,0,0,0,0,0,0
Aku menandai teman-temanku yang kamu tampaknya menghitung sebagai teman-temanmu.,0,80,9,0,0,0,0,0,0,0,0,0,1,0.014492753623188406,0,0,0,0,0,0,0,0,0
Apakah Anda menghadapi tantangan ini? saya tahu saya adalah :),0,62,10,0,0,0,0,0,0,0,0,0,2,0.04,0,0,0,0,0,0,0,0,0
Ini adalah kali kedua kami mencoba untuk menghubungi U. Anda telah memenangkan hadiah £ 1450 untuk menuntut hanya menghubungi 09053750005 b4 310303. T&Cs/stop SMS 08718725756. 140ppm,1,182,26,0,0,1,0,1,0,0,0,36,8,0.06956521739130435,0,0,0,0,0,0,0,0,0
Apakah Anda masih memiliki pita plumbers dan wrench yang bisa kami pinjam?,0,74,12,0,0,0,0,0,0,0,0,0,2,0.03225806451612903,0,0,0,0,0,0,0,0,0
"Dear Voucher Holder, Untuk menuntut tawaran minggu ini, di PC Anda silahkan pergi ke http://www.e-tlp.co.uk/reward.",1,115,15,1,1,0,0,1,0,0,0,0,7,0.07777777777777778,0,30,0,4,1,1,0,0,0
Dalam pertemuan ya. saya akan memanggil Anda,0,44,7,0,0,0,0,0,0,0,0,0,2,0.05405405405405406,0,0,0,0,0,0,0,0,0
Selamat Pagi Pookie Pie! Lol harap saya tidak membangunkan Anda,0,63,10,0,0,0,0,0,0,0,1,0,6,0.11320754716981132,0,0,0,0,0,0,0,0,0
Mungkin jika Anda bangun sebelum melarikan diri 3 ini tidak akan menjadi masalah.,0,81,13,0,0,0,0,0,0,0,0,1,2,0.029850746268656716,0,0,0,0,0,0,0,0,0
Selamat ulang tahun untukmu....dear.with banyak love.rakhesh NRI,0,64,7,0,0,0,0,0,0,0,0,0,4,0.07692307692307693,0,0,0,0,0,0,0,0,0
"Ini adalah kali kedua kami telah mencoba 2 kontak u. U telah memenangkan hadiah 750 Pound. 2 tuntutan mudah, hubungi 08712101358 NOW! Hanya 10p per menit.",1,154,26,0,0,1,0,1,0,0,1,18,7,0.0660377358490566,0,0,0,0,0,0,0,0,0
X2 &lt;#&gt; . apakah Anda akan mendapatkan itu,0,47,8,0,0,0,0,0,0,0,0,1,2,0.06060606060606061,0,0,0,0,0,0,0,0,0
Hi neva khawatir bout da kebenaran coz kebenaran akan memimpin saya 2 jam hati. itu setidaknya orang yang unik seperti anda layak. tidur ketat atau pagi,0,152,26,0,0,0,0,0,0,0,0,1,1,0.008064516129032258,0,0,0,0,0,0,0,0,0
Saya akan melekat setiap tetes :) Apakah Anda siap untuk menggunakan mulut Anda juga?,0,85,14,0,0,0,0,0,0,0,0,0,4,0.057971014492753624,0,0,0,0,0,0,0,0,0
Dan Anda! akan menunggu Anda setiap kali Anda menulis! semoga semuanya berjalan lancar tomo,0,91,14,0,0,0,0,0,0,0,2,0,4,0.05263157894736842,0,0,0,0,0,0,0,0,0
Jadi itu untuk menjadi orang poking setiap hari bahwa mereka mengajar Anda di Kanada abi! bagaimana Anda.,0,105,17,0,0,0,0,0,0,0,1,0,4,0.04597701149425287,0,0,0,0,0,0,0,0,0
Dia baik. bagaimana Anda. di mana r u bekerja sekarang,0,54,10,0,0,0,1,0,0,0,0,0,2,0.046511627906976744,0,0,0,0,0,0,0,0,0
"Dia berkata, ""Apakah Anda peduli jika saya pergi ke kamar tidur untuk satu menit?"" ""OK,"" saya sed dalam suasana hati yang seksi. dia keluar 5 menit latr wid a cake...n Istri,",0,174,31,0,0,0,0,0,0,0,0,1,6,0.04580152671755725,0,0,0,0,0,0,0,0,0
"Oh yeah, and have a great time in newquay-send me a postcard! 1 Lihatlah semua gadis-gadis saat saya pergi (Anda tahu 1IM TALKIN BOUT!)",0,135,24,0,0,0,0,0,0,0,2,2,15,0.14563106796116504,0,0,0,0,0,0,0,0,0
"Babe, apakah Anda memiliki cukup uang untuk mengambil roti dan susu? dan saya akan memberikannya kembali ketika Anda pulang?",0,124,19,0,0,0,0,0,0,0,0,0,3,0.02912621359223301,0,0,0,0,0,0,0,0,0
Urgent! kami mencoba untuk menghubungi U. Todays draw menunjukkan bahwa Anda telah memenangkan £ 2000 hadiah dijamin. panggilan 09066358361 dari garis tanah. tuntutan Y87.,1,171,24,0,0,0,1,1,0,0,1,17,5,0.04,0,0,0,0,0,0,0,0,0
Saya berjanji akan memperlakukan Anda dengan baik! saya bertaruh Anda akan memperlakukan saya dengan baik...,0,108,15,0,0,0,0,0,0,0,1,0,3,0.03333333333333333,0,0,0,0,0,0,0,0,0
Itu seperti itu hotel dusk game saya pikir. Anda menyelesaikan teka-teki di area perkara,0,88,14,0,0,0,0,0,0,0,0,0,2,0.0273972602739726,0,0,0,0,0,0,0,0,0
"Terima kasih untuk pesanan ringtone Anda, nomor referensi X29. ponsel Anda akan diisi 4.50. Jika nada Anda tidak tiba, silakan hubungi layanan pelanggan 09065989180",1,164,24,0,0,0,0,0,0,0,0,16,6,0.05,0,0,0,0,0,0,0,0,0
"Hi, sayang saya! bagaimana hari itu? fuck, pagi ini saya bangun dan jatuh sel saya di jalan ke bawah tangga tetapi itu kelihatan benar ... *fews* saya rindukan Anda!",0,165,29,0,0,0,0,0,0,0,2,0,2,0.015748031496062992,0,0,0,0,0,0,0,0,0
"Mawar untuk merah, merah untuk darah, darah untuk hati, hati untuk u. Tetapi u untuk saya.... Hantar tis kepada semua teman-teman ur.. Termasuk saya.. Jika anda suka saya.. Jika anda mendapatkan kembali, 1-u r miskin dalam hubungan! 2-u perlu beberapa 1 untuk mendukung 3-u r frnd 2 banyak 4-some1 luvs u 5+- beberapa1 adalah berdoa Tuhan untuk menikah u.:-) coba....",0,367,60,0,0,0,0,0,0,0,1,9,7,0.026119402985074626,0,0,0,0,0,0,0,0,0
Saya merasa seperti kotor karena saya terus tidur melalui teks dan pesan Facebook Anda.,0,87,14,0,0,0,0,0,0,0,0,0,3,0.0410958904109589,0,0,0,0,0,0,0,0,0
Ketinggian kitar semula: Baca dua kali- Orang menghabiskan waktu untuk menghasilkan uang dan uang yang sama dihabiskan untuk menghabiskan waktu!;-) Selamat pagi.. terus tersenyum:-),0,181,24,0,0,0,0,0,0,0,1,0,4,0.027210884353741496,0,0,0,0,0,0,0,0,0
"8 Teks Saya Ketika Anda Kembali ke Mu dan Saya Akan Mengelilingi, Butuh Seseorang Untuk Mendapatkan Pintu Untuk Saya",0,116,19,0,0,0,0,0,0,0,0,1,16,0.16666666666666666,0,0,0,0,0,0,0,0,0
"Sebuah pemikiran yang manis tentang persahabatan: ""Tidak perlu berbagi setiap rahasia dengan ur dekat Frnd, tetapi apa pun yang Anda kongsi harus benar""....",0,156,23,0,0,0,0,0,0,0,0,0,4,0.031746031746031744,0,0,0,0,0,0,0,0,0
Pls menerima saya untuk satu hari. atau saya meminta Anda mengubah nomor.,0,73,12,0,0,0,0,0,0,0,0,0,2,0.03333333333333333,0,0,0,0,0,0,0,0,0
Squeeeeeze!! ini adalah perayaan Natal.. jika anda suka saya frndshp den membungkus saya kembali.. jika anda mendapatkan 3 u r cute:) 6 u r luvd:* 9 u r so lucky;) Tidak ada? orang membenci anda:,0,195,35,0,0,0,0,1,0,0,2,3,3,0.020833333333333332,0,0,0,0,0,0,0,0,0
* Apakah Anda akan menghubungi kami pada akhir pekan ini atau wot?,0,66,12,0,0,0,0,0,0,0,0,0,2,0.03773584905660377,0,0,0,0,0,0,0,0,0
Anda juga dapat menelusuri lampu apa pun yang Anda temukan.,0,59,10,0,0,0,0,0,0,0,0,0,2,0.04081632653061224,0,0,0,0,0,0,0,0,0
Saya dapat membuat lasagna untuk Anda ... vodka ...,0,51,9,0,0,0,0,0,0,0,0,0,2,0.05405405405405406,0,0,0,0,0,0,0,0,0
Siapakah orang-orang itu?Apakah Anda sedang dalam perjalanan?Saya pikir Anda sedang melakukan hal sofa yang Anda kirimkan kepada saya?,0,134,18,0,0,0,0,0,0,0,0,0,6,0.05309734513274336,0,0,0,0,0,0,0,0,0
"Tahniah!Terima kasih kepada teman baik Anda memiliki WON hadiah £2,000 Xmas. 2 tuntutan mudah, hanya hubungi 08718726978 NOW! Hanya 10p per menit.",1,146,22,0,0,1,0,1,0,0,2,18,11,0.11,0,0,0,0,0,0,0,0,0
"Jadi, apakah Anda akan mendapatkan dewa ex?",0,43,7,0,0,0,0,0,0,0,0,0,2,0.05714285714285714,0,0,0,0,0,0,0,0,0
Saya akan mengirimkan mereka ke email Anda.Apakah Anda peduli &lt;#&gt; kali per malam?,0,87,13,0,0,0,0,0,0,0,0,0,4,0.058823529411764705,0,0,0,0,0,0,0,0,0
"44 7732584351, Apakah Anda Ingin Telefon Berwarna Nokia 3510i Baru yang Diserahkan Esok? Dengan 300 menit gratis untuk setiap ponsel + 100 teks gratis + Gratis Camcorder jawab atau hubungi 08000930705.",1,201,31,0,0,1,0,1,0,0,0,33,12,0.09022556390977443,0,0,0,0,0,0,0,0,0
Itulah sebabnya saya tidak pernah ingin memberitahu Anda apa pun dari ini. itulah sebabnya saya begitu singkat dengan Anda dan di-edge seperti terlambat.,0,153,23,0,0,0,0,0,0,0,0,0,3,0.0234375,0,0,0,0,0,0,0,0,0
Raviyog Peripheral bhayandar timur,0,34,4,0,0,0,0,0,0,0,0,0,2,0.06451612903225806,0,0,0,0,0,0,0,0,0
"Bulan telah datang untuk mewarnai impian Anda, STARS untuk membuatnya musik dan SMS saya untuk memberi Anda tidur hangat dan damai.",0,131,21,0,0,0,0,0,0,0,0,0,11,0.10091743119266056,0,0,0,0,0,0,0,0,0
Hari ini adalah hari yang indah.Berikan diri Anda satu yang indah.,0,66,11,0,0,0,1,0,0,0,0,0,3,0.05555555555555555,0,0,0,0,0,0,0,0,0
Saya sudah cukup untuk setengah + sepuluh saya berhutang Anda,0,61,10,0,0,0,0,0,0,0,0,0,2,0.0392156862745098,0,0,0,0,0,0,0,0,0
"Jangan khawatir, saya yakin Anda akan mendapatkannya.",0,53,7,0,0,0,0,0,0,0,0,0,2,0.044444444444444446,0,0,0,0,0,0,0,0,0
"Stasiun gas seperti blok jauh dari rumah saya, Anda akan mengemudi langsung karena Armenia berakhir dengan swann dan Anda harus mengambil howard",0,144,22,0,0,0,1,0,0,0,0,0,4,0.03278688524590164,0,0,0,0,0,0,0,0,0
"Seseorang yang Anda ketahui telah meminta layanan kencan kami 2 hubungi Anda! Cant Guess siapa? CALL 09058097189 NOW semuanya akan didedahkan. POBox 6, LS15HB 150p",1,163,25,0,0,0,0,0,0,0,1,18,19,0.1623931623931624,0,0,0,0,0,0,0,0,0
Kamera - Anda dianugerahkan SiPix Digital Camera! hubungi 09061221066 dari landline.,1,84,11,0,0,0,0,0,0,0,1,11,6,0.1,0,0,0,0,0,0,0,0,0
Tahukah Anda bahwa kita pergi untuk 1120-1205 satu?,0,51,8,0,0,0,0,0,0,0,0,8,2,0.058823529411764705,0,0,0,0,0,0,0,0,0
"Selamat pagi, bagaimana Anda merasa sayang",0,42,6,0,0,0,0,0,0,0,0,0,2,0.05555555555555555,0,0,0,0,0,0,0,0,0
"Esok yang indah tidak pernah datang..Ketika ia datang, ia sudah hari ini..Dalam pencarian esok yang indah jangan buang hari ini yang indah..",0,140,22,0,0,0,1,0,0,0,0,0,3,0.026785714285714284,0,0,0,0,0,0,0,0,0
"Nombor Todays Voda berakhir 5226 dipilih untuk menerima penghargaan 350. jika Anda menghabiskan pertandingan, silakan hubungi 08712300220 mengutip kode tuntutan 1131 standard rate app",1,183,24,0,0,1,1,0,0,0,0,22,4,0.029411764705882353,0,0,0,0,0,0,0,0,0
Pesan ini gratis. selamat datang ke baru & diperbaiki Sex & Dogging club! untuk tidak berlangganan dari layanan ini jawab STOP. msgs@150p 18 hanya,1,146,24,0,0,0,0,1,0,0,1,5,7,0.0625,0,0,0,0,0,0,0,0,0
Lakukan apa yang selalu lebih mudah bagi Anda.,0,46,8,0,0,0,0,0,0,0,0,0,2,0.05263157894736842,0,0,0,0,0,0,0,0,0
"“Hei Darlin, apa yang kamu kerjakan? saya hanya berbicara dengan ibumu setiap pagi! saya punya waktu yang benar-benar baik malam terakhir saya pergi dan pergi, tapi hubungi saya jika Anda bisa.",0,193,31,0,0,0,1,0,0,0,1,0,3,0.019230769230769232,0,0,0,0,0,0,0,0,0
